id,time,x,y,camera_id,user_id,track_id,2,1,4
7609,2024-12-27 18:23:22+00:00,267.60406494140625,318.67376708984375,1,1,19,True,False,False
7611,2024-12-27 18:23:23+00:00,268.0421447753906,319.28348541259766,1,1,19,True,False,False
7613,2024-12-27 18:23:23+00:00,268.6460876464844,319.35327911376953,1,1,19,True,False,False
7615,2024-12-27 18:23:24+00:00,268.83233642578125,319.23592376708984,1,1,19,True,False,False
7624,2024-12-27 18:23:26+00:00,235.82830810546875,311.9441452026367,1,1,19,False,False,False
7626,2024-12-27 18:23:26+00:00,236.5482940673828,310.8218078613281,1,1,19,False,False,False
7628,2024-12-27 18:23:27+00:00,239.05673217773438,308.7222442626953,1,1,19,False,False,False
7630,2024-12-27 18:23:27+00:00,241.69740295410156,312.0569763183594,1,1,19,False,False,False
7632,2024-12-27 18:23:27+00:00,243.093017578125,314.418212890625,1,1,19,True,False,False
7634,2024-12-27 18:23:27+00:00,244.18125915527344,314.7400436401367,1,1,19,True,False,False
7636,2024-12-27 18:23:28+00:00,244.6857147216797,314.69493865966797,1,1,19,True,False,False
7638,2024-12-27 18:23:28+00:00,245.23870849609375,314.4402770996094,1,1,19,True,False,False
7640,2024-12-27 18:23:28+00:00,245.81005859375,314.9018020629883,1,1,19,True,False,False
7642,2024-12-27 18:23:28+00:00,245.56663513183594,315.2012634277344,1,1,19,True,False,False
7645,2024-12-27 18:23:28+00:00,245.1077880859375,318.0968475341797,1,1,19,True,False,False
7648,2024-12-27 18:23:29+00:00,237.37295532226562,320.88121032714844,1,1,19,True,False,False
7651,2024-12-27 18:23:29+00:00,223.03553771972656,320.1604461669922,1,1,19,True,False,False
7654,2024-12-27 18:23:30+00:00,233.6622314453125,316.8374710083008,1,1,19,True,False,False
7656,2024-12-27 18:23:30+00:00,240.8607940673828,316.6443634033203,1,1,19,True,False,False
7658,2024-12-27 18:23:31+00:00,244.16885375976562,316.80850982666016,1,1,19,True,False,False
7660,2024-12-27 18:23:31+00:00,237.25332641601562,317.7113571166992,1,1,19,True,False,False
7662,2024-12-27 18:23:32+00:00,219.2700653076172,319.7306213378906,1,1,19,True,False,False
7664,2024-12-27 18:23:32+00:00,206.11419677734375,324.8395233154297,1,1,19,True,False,False
7667,2024-12-27 18:23:32+00:00,204.5424346923828,332.18833923339844,1,1,19,True,True,False
7822,2024-12-28 14:10:25+00:00,300.65081787109375,480.134521484375,1,1,1,True,False,False
7823,2024-12-28 14:10:25+00:00,302.0517883300781,480.1067352294922,1,1,1,True,False,False
7824,2024-12-28 14:10:25+00:00,303.4482421875,480.04808044433594,1,1,1,True,False,False
7825,2024-12-28 14:10:26+00:00,304.14691162109375,479.9877624511719,1,1,1,True,False,False
7826,2024-12-28 14:10:26+00:00,304.18841552734375,479.726806640625,1,1,1,True,False,False
7827,2024-12-28 14:10:26+00:00,301.45989990234375,479.21885681152344,1,1,1,True,False,False
7828,2024-12-28 14:10:26+00:00,293.7621765136719,479.19410705566406,1,1,1,True,False,False
7829,2024-12-28 14:10:26+00:00,280.2543640136719,479.3298034667969,1,1,1,True,False,False
7830,2024-12-28 14:10:26+00:00,267.7429504394531,479.52777099609375,1,1,1,True,False,False
7831,2024-12-28 14:10:26+00:00,269.8053283691406,479.50379943847656,1,1,1,True,False,False
7832,2024-12-28 14:10:26+00:00,262.2568359375,479.35435485839844,1,1,1,True,False,False
7833,2024-12-28 14:10:26+00:00,254.79693603515625,479.64837646484375,1,1,1,True,False,False
7834,2024-12-28 14:10:27+00:00,249.24676513671875,479.82713317871094,1,1,1,True,False,False
7835,2024-12-28 14:10:27+00:00,249.13912963867188,479.5856628417969,1,1,1,True,False,False
7836,2024-12-28 14:10:27+00:00,250.27297973632812,479.5314178466797,1,1,1,True,False,False
7837,2024-12-28 14:10:27+00:00,252.0367889404297,479.3463439941406,1,1,1,True,False,False
7838,2024-12-28 14:10:27+00:00,251.39450073242188,479.6094055175781,1,1,1,True,False,False
7839,2024-12-28 14:10:27+00:00,250.5749053955078,479.3273010253906,1,1,1,True,False,False
7840,2024-12-28 14:10:27+00:00,249.4593048095703,479.46751403808594,1,1,1,True,False,False
7841,2024-12-28 14:10:27+00:00,250.4770050048828,479.35511779785156,1,1,1,True,False,False
7842,2024-12-28 14:10:27+00:00,253.61407470703125,479.6674499511719,1,1,1,True,False,False
7843,2024-12-28 14:10:28+00:00,256.86358642578125,460.3790740966797,1,1,1,True,True,False
7844,2024-12-28 14:10:28+00:00,259.28509521484375,448.0851745605469,1,1,1,True,True,False
7845,2024-12-28 14:10:28+00:00,260.9550476074219,444.0511779785156,1,1,1,True,True,False
7846,2024-12-28 14:10:28+00:00,260.946044921875,440.77642822265625,1,1,1,True,True,False
7847,2024-12-28 14:10:28+00:00,257.9383850097656,424.55291748046875,1,1,1,True,True,False
7848,2024-12-28 14:10:28+00:00,254.43084716796875,405.08958435058594,1,1,1,True,True,False
7849,2024-12-28 14:10:28+00:00,255.6029052734375,385.35211181640625,1,1,1,True,True,False
7850,2024-12-28 14:10:28+00:00,256.2158203125,378.9285430908203,1,1,1,True,True,False
7851,2024-12-28 14:10:28+00:00,259.5097961425781,375.0800323486328,1,1,1,True,True,False
7852,2024-12-28 14:10:29+00:00,262.28729248046875,363.77015686035156,1,1,1,True,True,False
7853,2024-12-28 14:10:29+00:00,264.39312744140625,350.1041564941406,1,1,1,True,True,False
7854,2024-12-28 14:10:29+00:00,268.876220703125,344.7037353515625,1,1,1,True,True,False
7855,2024-12-28 14:10:29+00:00,274.02984619140625,344.638671875,1,1,1,True,True,False
7856,2024-12-28 14:10:29+00:00,279.029052734375,344.74512481689453,1,1,1,True,True,False
7857,2024-12-28 14:10:29+00:00,280.6180114746094,345.4328308105469,1,1,1,True,True,False
7858,2024-12-28 14:10:29+00:00,280.74456787109375,344.0709991455078,1,1,1,True,True,False
7859,2024-12-28 14:10:29+00:00,279.278564453125,339.41056060791016,1,1,1,True,True,False
7860,2024-12-28 14:10:29+00:00,282.822265625,333.8056640625,1,1,1,True,True,False
7861,2024-12-28 14:10:30+00:00,283.80078125,330.85455322265625,1,1,1,True,True,False
7862,2024-12-28 14:10:30+00:00,284.8839416503906,329.9431915283203,1,1,1,True,True,False
7863,2024-12-28 14:10:30+00:00,285.7257995605469,330.46219635009766,1,1,1,True,True,False
7864,2024-12-28 14:10:30+00:00,286.63458251953125,331.26434326171875,1,1,1,True,True,False
7865,2024-12-28 14:10:30+00:00,289.3675842285156,332.15171813964844,1,1,1,True,True,False
7866,2024-12-28 14:10:30+00:00,292.97705078125,331.2480926513672,1,1,1,True,True,False
7867,2024-12-28 14:10:30+00:00,295.5092468261719,331.97489166259766,1,1,1,True,True,False
7868,2024-12-28 14:10:30+00:00,297.7850341796875,332.5982894897461,1,1,1,True,True,False
7869,2024-12-28 14:10:30+00:00,298.8536682128906,333.74493408203125,1,1,1,True,True,False
7870,2024-12-28 14:10:31+00:00,301.29229736328125,333.6786422729492,1,1,1,True,True,False
7871,2024-12-28 14:10:31+00:00,303.24005126953125,334.20177459716797,1,1,1,True,True,False
7872,2024-12-28 14:10:31+00:00,306.34246826171875,335.11891174316406,1,1,1,True,True,False
7873,2024-12-28 14:10:31+00:00,309.7669372558594,335.3593978881836,1,1,1,True,True,False
7874,2024-12-28 14:10:31+00:00,310.698486328125,335.3127899169922,1,1,1,True,True,False
7875,2024-12-28 14:10:31+00:00,310.43194580078125,335.39978790283203,1,1,1,True,True,False
7876,2024-12-28 14:10:31+00:00,308.5943908691406,335.5142822265625,1,1,1,True,True,False
7877,2024-12-28 14:10:31+00:00,306.26275634765625,335.59132385253906,1,1,1,True,True,False
7878,2024-12-28 14:10:31+00:00,305.3709716796875,334.9060516357422,1,1,1,True,True,False
7879,2024-12-28 14:10:32+00:00,303.1204528808594,335.17039489746094,1,1,1,True,True,False
7880,2024-12-28 14:10:32+00:00,301.3983154296875,335.390625,1,1,1,True,True,False
7881,2024-12-28 14:10:32+00:00,300.4626159667969,335.1177978515625,1,1,1,True,True,False
7882,2024-12-28 14:10:32+00:00,300.70928955078125,336.26161193847656,1,1,1,True,True,False
7883,2024-12-28 14:10:32+00:00,300.5641784667969,336.4770812988281,1,1,1,True,True,False
7884,2024-12-28 14:10:32+00:00,294.1190490722656,336.15543365478516,1,1,1,True,True,False
7885,2024-12-28 14:10:32+00:00,286.76080322265625,336.1678695678711,1,1,1,True,True,False
7886,2024-12-28 14:10:32+00:00,282.333251953125,340.0373077392578,1,1,1,True,True,False
7887,2024-12-28 14:10:32+00:00,284.71875,348.8174591064453,1,1,1,True,True,False
7888,2024-12-28 14:10:32+00:00,286.68988037109375,356.07391357421875,1,1,1,True,True,False
7889,2024-12-28 14:10:33+00:00,288.73895263671875,362.37400817871094,1,1,1,True,True,False
7890,2024-12-28 14:10:33+00:00,291.22021484375,367.0633850097656,1,1,1,True,True,False
7891,2024-12-28 14:10:33+00:00,294.2413330078125,369.8149871826172,1,1,1,True,True,False
7892,2024-12-28 14:10:33+00:00,295.7735595703125,370.1810760498047,1,1,1,True,True,False
7893,2024-12-28 14:10:33+00:00,298.32806396484375,370.5722351074219,1,1,1,True,True,False
7894,2024-12-28 14:10:33+00:00,302.27740478515625,386.59706115722656,1,1,1,True,True,False
7895,2024-12-28 14:10:33+00:00,304.2919006347656,399.5146942138672,1,1,1,True,True,False
7896,2024-12-28 14:10:33+00:00,306.533935546875,410.52345275878906,1,1,1,True,True,False
7897,2024-12-28 14:10:33+00:00,311.3597106933594,415.61167907714844,1,1,1,True,True,False
7898,2024-12-28 14:10:34+00:00,317.6833801269531,417.1146545410156,1,1,1,True,True,False
7899,2024-12-28 14:10:34+00:00,322.0033874511719,417.25294494628906,1,1,1,True,True,False
7900,2024-12-28 14:10:34+00:00,328.9451904296875,418.8869934082031,1,1,1,True,True,False
7901,2024-12-28 14:10:34+00:00,336.33978271484375,419.66607666015625,1,1,1,True,True,False
7902,2024-12-28 14:10:34+00:00,361.0435791015625,420.1243896484375,1,1,1,True,True,False
7903,2024-12-28 14:10:34+00:00,375.9894714355469,420.7252502441406,1,1,1,True,True,False
7904,2024-12-28 14:10:34+00:00,381.15411376953125,426.8250274658203,1,1,1,True,True,False
7905,2024-12-28 14:10:34+00:00,394.6975402832031,439.82725524902344,1,1,1,True,True,False
7906,2024-12-28 14:10:34+00:00,407.0439453125,444.1526336669922,1,1,1,True,True,False
7907,2024-12-28 14:10:35+00:00,416.0972595214844,444.69712829589844,1,1,1,True,True,False
7908,2024-12-28 14:10:35+00:00,424.3125305175781,444.9375457763672,1,1,1,True,True,False
7909,2024-12-28 14:10:35+00:00,449.15283203125,446.0132141113281,1,1,1,True,True,False
7910,2024-12-28 14:10:35+00:00,467.485107421875,447.6275939941406,1,1,1,True,True,False
7911,2024-12-28 14:10:35+00:00,479.9533386230469,445.3692932128906,1,1,1,True,True,False
7912,2024-12-28 14:10:35+00:00,488.4389343261719,444.21392822265625,1,1,1,True,True,False
7913,2024-12-28 14:10:35+00:00,494.5289611816406,444.0675048828125,1,1,1,True,True,False
7914,2024-12-28 14:10:35+00:00,499.9505920410156,443.44508361816406,1,1,1,True,True,False
7915,2024-12-28 14:10:35+00:00,507.75250244140625,440.9115905761719,1,1,1,True,True,False
7916,2024-12-28 14:10:36+00:00,525.8525390625,437.5364227294922,1,1,1,True,True,False
7917,2024-12-28 14:10:36+00:00,536.8233032226562,440.24713134765625,1,1,1,True,True,False
7918,2024-12-28 14:10:36+00:00,544.6849365234375,441.447509765625,1,1,1,True,True,False
7919,2024-12-28 14:10:36+00:00,551.6669311523438,440.7500762939453,1,1,1,True,True,False
7920,2024-12-28 14:10:36+00:00,557.591064453125,442.0192565917969,1,1,1,True,True,False
7921,2024-12-28 14:10:36+00:00,570.5977172851562,443.6141662597656,1,1,1,True,True,False
7922,2024-12-28 14:10:36+00:00,579.2845458984375,443.49609375,1,1,1,True,True,False
7923,2024-12-28 14:10:36+00:00,581.9340209960938,441.9984893798828,1,1,1,True,True,False
7924,2024-12-28 14:10:36+00:00,583.1735229492188,441.9388885498047,1,1,1,True,True,False
7925,2024-12-28 14:10:37+00:00,583.7711791992188,442.39219665527344,1,1,1,True,True,False
7926,2024-12-28 14:10:37+00:00,598.262939453125,398.3642578125,1,1,1,True,True,False
7927,2024-12-28 14:10:37+00:00,586.549560546875,426.9723358154297,1,1,1,True,True,False
7928,2024-12-28 14:10:37+00:00,584.2588500976562,436.7027130126953,1,1,1,True,True,False
7929,2024-12-28 14:10:37+00:00,578.7704467773438,436.8058319091797,1,1,1,True,True,False
7930,2024-12-28 14:10:37+00:00,576.2265014648438,436.3063507080078,1,1,1,True,True,False
7931,2024-12-28 14:10:38+00:00,574.4082641601562,436.94647216796875,1,1,1,True,True,False
7932,2024-12-28 14:10:38+00:00,570.6842041015625,437.4215545654297,1,1,1,True,True,False
7933,2024-12-28 14:10:38+00:00,567.4656982421875,442.99168395996094,1,1,1,True,True,False
7934,2024-12-28 14:10:38+00:00,564.2723999023438,448.08544921875,1,1,1,True,True,False
7935,2024-12-28 14:10:38+00:00,562.6592407226562,441.37391662597656,1,1,1,True,True,False
7936,2024-12-28 14:10:38+00:00,552.8501586914062,451.4221649169922,1,1,1,True,True,False
7937,2024-12-28 14:10:38+00:00,541.4873046875,456.4819793701172,1,1,1,True,True,False
7938,2024-12-28 14:10:38+00:00,532.5598754882812,459.3051300048828,1,1,1,True,True,False
7939,2024-12-28 14:10:38+00:00,524.7533569335938,460.9541778564453,1,1,1,True,True,False
7940,2024-12-28 14:10:39+00:00,518.068115234375,460.2325134277344,1,1,1,True,True,False
7941,2024-12-28 14:10:39+00:00,509.6330261230469,459.72508239746094,1,1,1,True,True,False
7942,2024-12-28 14:10:39+00:00,476.6036682128906,459.5231628417969,1,1,1,True,True,False
7943,2024-12-28 14:10:39+00:00,456.8872985839844,460.14898681640625,1,1,1,True,True,False
7944,2024-12-28 14:10:39+00:00,444.4279479980469,460.35943603515625,1,1,1,True,True,False
7945,2024-12-28 14:10:39+00:00,434.7862548828125,459.4693603515625,1,1,1,True,True,False
7946,2024-12-28 14:10:39+00:00,424.3355407714844,445.7421112060547,1,1,1,True,True,False
7947,2024-12-28 14:10:39+00:00,415.73095703125,441.6159973144531,1,1,1,True,True,False
7948,2024-12-28 14:10:39+00:00,386.1972961425781,438.881591796875,1,1,1,True,True,False
7949,2024-12-28 14:10:39+00:00,367.0723571777344,436.13328552246094,1,1,1,True,True,False
7950,2024-12-28 14:10:40+00:00,354.31787109375,434.8378143310547,1,1,1,True,True,False
7951,2024-12-28 14:10:40+00:00,344.62603759765625,432.7097625732422,1,1,1,True,True,False
7952,2024-12-28 14:10:40+00:00,330.73907470703125,432.2135467529297,1,1,1,True,True,False
7953,2024-12-28 14:10:40+00:00,322.4422912597656,432.41648864746094,1,1,1,True,True,False
7954,2024-12-28 14:10:40+00:00,315.28765869140625,432.7307891845703,1,1,1,True,True,False
7955,2024-12-28 14:10:40+00:00,310.2969665527344,430.9744873046875,1,1,1,True,True,False
7956,2024-12-28 14:10:40+00:00,310.4288330078125,424.5602569580078,1,1,1,True,True,False
7957,2024-12-28 14:10:40+00:00,310.0969543457031,406.9254608154297,1,1,1,True,True,False
7958,2024-12-28 14:10:40+00:00,302.09503173828125,389.5587615966797,1,1,1,True,True,False
7959,2024-12-28 14:10:41+00:00,299.3723449707031,379.77476501464844,1,1,1,True,True,False
7960,2024-12-28 14:10:41+00:00,299.7206115722656,376.4488983154297,1,1,1,True,True,False
7961,2024-12-28 14:10:41+00:00,307.2729797363281,374.6676940917969,1,1,1,True,True,False
7962,2024-12-28 14:10:41+00:00,309.54217529296875,373.17530822753906,1,1,1,True,True,False
7963,2024-12-28 14:10:41+00:00,312.8271484375,369.1526336669922,1,1,1,True,True,False
